Transcript stable ID	Schizosaccharomyces pombe gene stable ID	Saccharomyces cerevisiae gene stable ID	Saccharomyces cerevisiae homology type	Schizosaccharomyces pombe homology type
FGRAMPH1_01T03333	SPAC1002.13c	YIL123W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03333	SPAC1002.13c	YJL116C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03335		YMR221C	ortholog_one2many	
FGRAMPH1_01T03337	SPAC3G9.07c	YGL194C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03339	SPAC1071.05	YIL110W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03341				
FGRAMPH1_01T03343	SPBP23A10.03c	YDR511W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03345	SPAC2G11.11c	YKL078W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03347				
FGRAMPH1_01T03349				
FGRAMPH1_01T03351	SPCC1020.11c			ortholog_one2one
FGRAMPH1_01T03353	SPCC4B3.05c	YDR047W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03355				
FGRAMPH1_01T03357				
FGRAMPH1_01T03359	SPAC25G10.05c	YER055C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03361				
FGRAMPH1_01T03363				
FGRAMPH1_01T03365	SPAC6F6.01	YGR217W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03367				
FGRAMPH1_01T03369				
FGRAMPH1_01T03371				
FGRAMPH1_01T03373		YDL154W	ortholog_one2one	
FGRAMPH1_01T03375				
FGRAMPH1_01T03377				
FGRAMPH1_01T03379	SPAC227.07c	YGL190C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03381	SPBC1734.09	YEL004W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03383	SPBC106.04	YML035C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03385	SPAC16E8.01	YBL007C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03387		YPR114W	ortholog_one2many	
FGRAMPH1_01T03387		YJR116W	ortholog_one2many	
FGRAMPH1_01T03389	SPBC11B10.03	YML071C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03391	SPAC823.10c	YDL119C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03393				
FGRAMPH1_01T03395				
FGRAMPH1_01T03397				
FGRAMPH1_01T03399				
FGRAMPH1_01T03401	SPBC3E7.14	YPR182W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03403		YNL101W	ortholog_many2many	
FGRAMPH1_01T03403		YIL088C	ortholog_many2many	
FGRAMPH1_01T03405				
FGRAMPH1_01T03407				
FGRAMPH1_01T03409				
FGRAMPH1_01T03411	SPAC6F6.03c	YNR053C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03413		YCR011C	ortholog_one2one	
FGRAMPH1_01T03415				
FGRAMPH1_01T03417				
FGRAMPH1_01T03419				
FGRAMPH1_01T03421	SPBC1306.01c	YLR069C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03423	SPAC31G5.04	YIL094C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03425				
FGRAMPH1_01T03427	SPCC736.10c	YMR158W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03429		YBL098W	ortholog_one2one	
FGRAMPH1_01T03431				
FGRAMPH1_01T03433	SPBC3E7.10	YLR244C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03435	SPAC30C2.05	YBR210W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03435	SPAC30C2.05	YGL054C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03435	SPAC2C4.05	YBR210W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03435	SPAC2C4.05	YGL054C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03437	SPBC6B1.10	YDR364C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03439				
FGRAMPH1_01T03441				
FGRAMPH1_01T03443				
FGRAMPH1_01T03445				
FGRAMPH1_01T03447	SPAC3C7.14c	YDR032C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03447	SPAC3C7.14c	YBR052C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03447	SPAC3C7.14c	YCR004C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03449				
FGRAMPH1_01T03451				
FGRAMPH1_01T03453				
FGRAMPH1_01T03455	SPCC553.07c			ortholog_one2one
FGRAMPH1_01T03457				
FGRAMPH1_01T03459				
FGRAMPH1_01T03461				
FGRAMPH1_01T03463				
FGRAMPH1_01T03465	SPBC146.13c	YKL129C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03465	SPBC146.13c	YMR109W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03467		YOL003C	ortholog_one2one	
FGRAMPH1_01T03469				
FGRAMPH1_01T03471				
FGRAMPH1_01T03473				
FGRAMPH1_01T03475				
FGRAMPH1_01T03477				
FGRAMPH1_01T03479				
FGRAMPH1_01T03481				
FGRAMPH1_01T03483	SPBC428.11	YLR303W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03485				
FGRAMPH1_01T03487				
FGRAMPH1_01T03489				
FGRAMPH1_01T03491		YER015W	ortholog_one2one	
FGRAMPH1_01T03493	SPBC21B10.05c			ortholog_one2many
FGRAMPH1_01T03495	SPBC83.13	YMR241W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03497	SPAC6C3.04	YCR005C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03497	SPAC6C3.04	YNR001C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03499				
FGRAMPH1_01T03501				
FGRAMPH1_01T03503				
FGRAMPH1_01T03505	SPAC1071.10c	YPL036W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03505	SPAC1071.10c	YGL008C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03505	SPCC1020.01c	YPL036W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03505	SPCC1020.01c	YGL008C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03507				
FGRAMPH1_01T03509				
FGRAMPH1_01T03511				
FGRAMPH1_01T03513				
FGRAMPH1_01T03515	SPCC1620.11	YFR002W	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T03515	SPCC1739.14	YFR002W	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T03517		YDR109C	ortholog_one2one	
FGRAMPH1_01T03519				
FGRAMPH1_01T03521	SPAC14C4.11	YFL004W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03521	SPAC14C4.11	YPL019C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03523	SPAPB1E7.07	YDL171C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03525				
FGRAMPH1_01T03527				
FGRAMPH1_01T03529	SPAC23C4.13	YIL004C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03531				
FGRAMPH1_01T03533				
FGRAMPH1_01T03535		YOL001W	ortholog_one2one	
FGRAMPH1_01T03537	SPAC26H5.04	YIL017C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03539				
FGRAMPH1_01T03541				
FGRAMPH1_01T03543				
FGRAMPH1_01T03545				
FGRAMPH1_01T03547				
FGRAMPH1_01T03549	SPAC26H5.05	YCR051W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03551				
FGRAMPH1_01T03553		YMR234W	ortholog_one2one	
FGRAMPH1_01T03555	SPAP27G11.04c	YLR316C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03557	SPAC222.13c	YIL107C	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T03557	SPAPB17E12.14c	YIL107C	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T03559	SPBC1A4.07c	YLL011W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03561	SPCC1442.10c	YIL021W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03563		YLR348C	ortholog_one2one	
FGRAMPH1_01T03565	SPCC736.03c	YPR047W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03567				
FGRAMPH1_01T03569				
FGRAMPH1_01T03571	SPAC6B12.06c	YNL213C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03573		YDL114W	ortholog_one2many	
FGRAMPH1_01T03573		YLR426W	ortholog_one2many	
FGRAMPH1_01T03575				
FGRAMPH1_01T03577				
FGRAMPH1_01T03579				
FGRAMPH1_01T03581	SPBC19G7.13	YPL128C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03583				
FGRAMPH1_01T03585				
FGRAMPH1_01T03587				
FGRAMPH1_01T03589				
FGRAMPH1_01T03591				
FGRAMPH1_01T03593	SPAC13G7.03			ortholog_one2one
FGRAMPH1_01T03595	SPCC1739.12	YDL047W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03597	SPAC4G8.06c	YML005W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03599	SPCC613.03	YLR250W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03601				
FGRAMPH1_01T03603				
FGRAMPH1_01T03605				
FGRAMPH1_01T03607	SPAC15A10.04c	YGR211W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03609				
FGRAMPH1_01T03611	SPBC2D10.03c	YCR090C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03613				
FGRAMPH1_01T03615	SPAPB1E7.05	YPL110C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03617				
FGRAMPH1_01T03619				
FGRAMPH1_01T03621				
FGRAMPH1_01T03623	SPCC965.04c	YPR024W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03625		YGL157W	ortholog_one2many	
FGRAMPH1_01T03625		YDR541C	ortholog_one2many	
FGRAMPH1_01T03625		YOL151W	ortholog_one2many	
FGRAMPH1_01T03625		YGL039W	ortholog_one2many	
FGRAMPH1_01T03627				
FGRAMPH1_01T03629				
FGRAMPH1_01T03631				
FGRAMPH1_01T03633				
FGRAMPH1_01T03635	SPCC613.09	YPL083C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03637				
FGRAMPH1_01T03639				
FGRAMPH1_01T03641				
FGRAMPH1_01T03643				
FGRAMPH1_01T03645		YMR099C	ortholog_one2one	
FGRAMPH1_01T03647				
FGRAMPH1_01T03649				
FGRAMPH1_01T03651				
FGRAMPH1_01T03653				
FGRAMPH1_01T03655				
FGRAMPH1_01T03657	SPAC3A12.04c	YHR062C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03659				
FGRAMPH1_01T03661				
FGRAMPH1_01T03663				
FGRAMPH1_01T03665				
FGRAMPH1_01T03667				
FGRAMPH1_01T03669	SPAC4F8.13c	YPL242C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03671	SPAC12G12.15	YFR048W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03673				
FGRAMPH1_01T03675				
FGRAMPH1_01T03677	SPBC29A3.01	YDR270W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03679				
FGRAMPH1_01T03681	SPAC23G3.05c	YOR301W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03683	SPAC890.08	YLR406C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03683	SPAC890.08	YDL075W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03685	SPCC1259.15c	YOR339C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03687	SPCC1259.13	YBR274W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03689				
FGRAMPH1_01T03691				
FGRAMPH1_01T03693	SPCC4B3.01	YOR251C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03695	SPCC576.08c	YGL123W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03697	SPAC6F6.17			ortholog_one2one
FGRAMPH1_01T03699	SPBC3E7.04c			ortholog_one2one
FGRAMPH1_01T03701				
FGRAMPH1_01T03703				
FGRAMPH1_01T03705				
FGRAMPH1_01T03707				
FGRAMPH1_01T03709	SPAC26A3.04	YOR312C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03709	SPAC26A3.04	YMR242C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03709	SPAC3A12.10	YOR312C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03709	SPAC3A12.10	YMR242C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T03711				
FGRAMPH1_01T03713				
FGRAMPH1_01T03715	SPAC1B3.08	YJR084W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03717				
FGRAMPH1_01T03719				
FGRAMPH1_01T03721	SPAC4A8.12c	YKL193C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03723		YHR104W	ortholog_one2one	
FGRAMPH1_01T03725				
FGRAMPH1_01T03727				
FGRAMPH1_01T03729		YPL147W	ortholog_one2one	
FGRAMPH1_01T03731	SPAC2F7.02c	YLL010C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03731	SPAC2F7.02c	YLR019W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03733	SPBC2G2.03c			ortholog_one2one
FGRAMPH1_01T03735				
FGRAMPH1_01T03737				
FGRAMPH1_01T03739				
FGRAMPH1_01T03741				
FGRAMPH1_01T03743	SPCC1682.11c			ortholog_one2one
FGRAMPH1_01T03745	SPAPB1E7.09	YOR321W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03745	SPAPB1E7.09	YAL023C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03747		YNL304W	ortholog_many2many	
FGRAMPH1_01T03749	SPAC2F3.16			ortholog_one2one
FGRAMPH1_01T03751				
FGRAMPH1_01T03753				
FGRAMPH1_01T03755				
FGRAMPH1_01T03757	SPBP35G2.02			ortholog_one2one
FGRAMPH1_01T03759				
FGRAMPH1_01T03761	SPAC644.17c	YGR220C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03763				
FGRAMPH1_01T03765		YGR233C	ortholog_one2one	
FGRAMPH1_01T03767	SPBC16E9.02c	YOR042W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03767	SPBC16E9.02c	YDR273W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03769	SPAC20H4.09			ortholog_one2one
FGRAMPH1_01T03771				
FGRAMPH1_01T03773				
FGRAMPH1_01T03775				
FGRAMPH1_01T03777				
FGRAMPH1_01T03779				
FGRAMPH1_01T03781				
FGRAMPH1_01T03783				
FGRAMPH1_01T03785	SPAC15E1.06	YHR012W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03787	SPAPB8E5.07c			ortholog_one2one
FGRAMPH1_01T03789				
FGRAMPH1_01T03791				
FGRAMPH1_01T03793				
FGRAMPH1_01T03795				
FGRAMPH1_01T03797				
FGRAMPH1_01T03799	SPAC343.11c	YER169W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03801				
FGRAMPH1_01T03803	SPAC6B12.04c	YJL060W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03805				
FGRAMPH1_01T03807	SPBC27B12.11c	YPL133C	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T03809				
FGRAMPH1_01T03811				
FGRAMPH1_01T03813				
FGRAMPH1_01T03815				
FGRAMPH1_01T03817	SPAC20H4.10	YDL190C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03819	SPBC1198.02	YNL141W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03821				
FGRAMPH1_01T03823		YGR058W	ortholog_one2many	
FGRAMPH1_01T03825				
FGRAMPH1_01T03827				
FGRAMPH1_01T03829				
FGRAMPH1_01T03831				
FGRAMPH1_01T03833	SPCC777.09c	YOL140W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03835				
FGRAMPH1_01T03837				
FGRAMPH1_01T03839				
FGRAMPH1_01T03841	SPAC4D7.09	YOR260W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03843				
FGRAMPH1_01T03845				
FGRAMPH1_01T03847				
FGRAMPH1_01T03849				
FGRAMPH1_01T03851				
FGRAMPH1_01T03853				
FGRAMPH1_01T03855				
FGRAMPH1_01T03857				
FGRAMPH1_01T03859				
FGRAMPH1_01T03861		YCL069W	ortholog_many2many	
FGRAMPH1_01T03861		YKR105C	ortholog_many2many	
FGRAMPH1_01T03863				
FGRAMPH1_01T03865				
FGRAMPH1_01T03867				
FGRAMPH1_01T03869				
FGRAMPH1_01T03871				
FGRAMPH1_01T03873				
FGRAMPH1_01T03875				
FGRAMPH1_01T03877				
FGRAMPH1_01T03879				
FGRAMPH1_01T03881				
FGRAMPH1_01T03883				
FGRAMPH1_01T03885		YJR077C	ortholog_one2one	
FGRAMPH1_01T03887				
FGRAMPH1_01T03889				
FGRAMPH1_01T03891				
FGRAMPH1_01T03893				
FGRAMPH1_01T03895		YBR296C	ortholog_one2many	
FGRAMPH1_01T03897				
FGRAMPH1_01T03899				
FGRAMPH1_01T03901				
FGRAMPH1_01T03903				
FGRAMPH1_01T03905				
FGRAMPH1_01T03907				
FGRAMPH1_01T03909				
FGRAMPH1_01T03911	SPBC800.08	YNL062C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03913	SPBC1778.08c	YLR370C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03915				
FGRAMPH1_01T03917				
FGRAMPH1_01T03919				
FGRAMPH1_01T03921				
FGRAMPH1_01T03923	SPAC26F1.10c	YER075C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03925	SPBC23G7.12c	YGL048C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03927	SPAC521.04c	YNL321W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03929				
FGRAMPH1_01T03931				
FGRAMPH1_01T03933				
FGRAMPH1_01T03935				
FGRAMPH1_01T03937				
FGRAMPH1_01T03939	SPAC823.12	YMR231W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03941				
FGRAMPH1_01T03943		YPL164C	ortholog_one2one	
FGRAMPH1_01T03945		YKL201C	ortholog_many2many	
FGRAMPH1_01T03945		YJR061W	ortholog_many2many	
FGRAMPH1_01T03947				
FGRAMPH1_01T03949				
FGRAMPH1_01T03951				
FGRAMPH1_01T03953	SPAC9.08c			ortholog_one2one
FGRAMPH1_01T03955	SPAC12G12.11c	YPL191C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03955	SPAC12G12.11c	YGL082W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T03957	SPBC17A3.05c	YMR161W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03959				
FGRAMPH1_01T03961	SPAC1751.02c	YNR037C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03963	SPBC21H7.02	YDR167W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03965	SPBP8B7.22	YBL040C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03967				
FGRAMPH1_01T03969				
FGRAMPH1_01T03971				
FGRAMPH1_01T03973	SPBC11B10.10c	YOL012C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T03975				
FGRAMPH1_01T03977	SPBC16A3.18	YBL051C	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T03977	SPAC12G12.03	YBL051C	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T03979				
FGRAMPH1_01T03981				
FGRAMPH1_01T03983				
FGRAMPH1_01T03985				
FGRAMPH1_01T03987				
FGRAMPH1_01T03989				
FGRAMPH1_01T03991				
FGRAMPH1_01T03993				
FGRAMPH1_01T03995				
FGRAMPH1_01T03997				
FGRAMPH1_01T03999				
FGRAMPH1_01T04001	SPBC11B10.01	YGL065C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T04003	SPCC297.03	YER129W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T04003	SPCC297.03	YGL179C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T04005				
FGRAMPH1_01T04007				
FGRAMPH1_01T04009	SPBC17A3.09c	YJL046W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T04011	SPCC1223.14	YGL148W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T04013	SPAC4G8.04	YMR192W	ortholog_many2many	ortholog_one2one
FGRAMPH1_01T04015				
FGRAMPH1_01T04017				
FGRAMPH1_01T04019	SPCC970.08	YDR017C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T04021				
FGRAMPH1_01T04023				
FGRAMPH1_01T04025				
FGRAMPH1_01T04027				
FGRAMPH1_01T04029	SPAC5D6.06c	YBR070C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T04031				
FGRAMPH1_01T04033				
FGRAMPH1_01T04035	SPAC8C9.06c	YLR067C	ortholog_one2many	ortholog_many2many
FGRAMPH1_01T04035	SPAC1093.01	YLR067C	ortholog_one2many	ortholog_many2many
FGRAMPH1_01T04037	SPAC6F12.16c	YJL050W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T04039				
FGRAMPH1_01T04041				
FGRAMPH1_01T04043				
FGRAMPH1_01T04045		YLL057C	ortholog_one2one	
FGRAMPH1_01T04047		YIL166C	ortholog_one2one	
FGRAMPH1_01T04049				
FGRAMPH1_01T04051				
FGRAMPH1_01T04053	SPBC1773.01	YMR029C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T04055	SPBC649.03	YMR201C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T04057				
FGRAMPH1_01T04059				
FGRAMPH1_01T04061				
FGRAMPH1_01T04063				
FGRAMPH1_01T04065	SPBC17A3.03c	YDR067C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T04065	SPBC17A3.03c	YNL056W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T04065	SPBC17A3.03c	YCR095C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T04065	SPBC17A3.03c	YNL099C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T04065	SPBC17A3.03c	YNL032W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T04067				
FGRAMPH1_01T04069	SPCC1223.02	YJR156C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T04069	SPCC1223.02	YDL244W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T04069	SPCC1223.02	YFL058W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T04069	SPCC1223.02	YNL332W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T04071				
FGRAMPH1_01T04073				
FGRAMPH1_01T04075				
FGRAMPH1_01T04077		YPL265W	ortholog_one2one	
FGRAMPH1_01T04079				
FGRAMPH1_01T04081				
FGRAMPH1_01T04083				
FGRAMPH1_01T04085				
FGRAMPH1_01T04087				
FGRAMPH1_01T04089				
FGRAMPH1_01T04091				
FGRAMPH1_01T04093				
FGRAMPH1_01T04095				
FGRAMPH1_01T04097	SPBC1604.01			ortholog_one2many
FGRAMPH1_01T04099				
FGRAMPH1_01T04101				
FGRAMPH1_01T04103				
FGRAMPH1_01T04105				
FGRAMPH1_01T04107				
FGRAMPH1_01T04109				
FGRAMPH1_01T04111				
FGRAMPH1_01T04113				
FGRAMPH1_01T04115	SPAPB1E7.06c			ortholog_one2one
FGRAMPH1_01T04117	SPCC1620.13			ortholog_one2one
FGRAMPH1_01T04119				
FGRAMPH1_01T04121				
FGRAMPH1_01T04123				
FGRAMPH1_01T04125				
FGRAMPH1_01T04127				
FGRAMPH1_01T04129		YIL164C	ortholog_one2many	
FGRAMPH1_01T04129		YIL165C	ortholog_one2many	
FGRAMPH1_01T04131	SPCC1442.07c			ortholog_one2one
FGRAMPH1_01T04133	SPAC13C5.07	YMR224C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T04135				
FGRAMPH1_01T04137				
FGRAMPH1_01T04139				
FGRAMPH1_01T04141				
FGRAMPH1_01T04143				
FGRAMPH1_01T04145				
FGRAMPH1_01T04147				
FGRAMPH1_01T04149				
FGRAMPH1_01T04151				
FGRAMPH1_01T04153				
FGRAMPH1_01T04155				
FGRAMPH1_01T04157				
FGRAMPH1_01T04159				
FGRAMPH1_01T04161				
FGRAMPH1_01T04163		YDL054C	ortholog_one2one	
FGRAMPH1_01T04165				
FGRAMPH1_01T04167				
FGRAMPH1_01T04169				
FGRAMPH1_01T04171				
FGRAMPH1_01T04173				
FGRAMPH1_01T04175				
FGRAMPH1_01T04177				
FGRAMPH1_01T04179				
FGRAMPH1_01T04181				
FGRAMPH1_01T04183				
FGRAMPH1_01T04185				
FGRAMPH1_01T04187				
FGRAMPH1_01T04189				
FGRAMPH1_01T04191				
FGRAMPH1_01T04193				
FGRAMPH1_01T04195				
FGRAMPH1_01T04197				
FGRAMPH1_01T04199				
FGRAMPH1_01T04201				
FGRAMPH1_01T04203				
FGRAMPH1_01T04205				
FGRAMPH1_01T04207				
FGRAMPH1_01T04209				
FGRAMPH1_01T04211				
FGRAMPH1_01T04213				
FGRAMPH1_01T04215				
FGRAMPH1_01T04217		YOR071C	ortholog_one2many	
FGRAMPH1_01T04217		YLR237W	ortholog_one2many	
FGRAMPH1_01T04217		YOR192C	ortholog_one2many	
FGRAMPH1_01T04219				
FGRAMPH1_01T04221				
FGRAMPH1_01T04223				
FGRAMPH1_01T04225				
FGRAMPH1_01T04227				
FGRAMPH1_01T04229				
FGRAMPH1_01T04231				
FGRAMPH1_01T04233				
FGRAMPH1_01T04235				
FGRAMPH1_01T04237				
FGRAMPH1_01T04239				
FGRAMPH1_01T04241	SPCC191.02c	YAL054C	ortholog_many2many	ortholog_one2many
FGRAMPH1_01T04241	SPCC191.02c	YLR153C	ortholog_many2many	ortholog_one2many
FGRAMPH1_01T04243				
FGRAMPH1_01T04245				
FGRAMPH1_01T04247				
FGRAMPH1_01T04249				
FGRAMPH1_01T04251				
FGRAMPH1_01T04253				
FGRAMPH1_01T04255				
FGRAMPH1_01T04257				
FGRAMPH1_01T04259				
FGRAMPH1_01T04261				
FGRAMPH1_01T04263				
FGRAMPH1_01T04265				
FGRAMPH1_01T04267				
FGRAMPH1_01T04269				
FGRAMPH1_01T04271	SPAC18B11.09c	YJL218W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T04273	SPAC23E2.02			ortholog_many2many
FGRAMPH1_01T04275				
FGRAMPH1_01T04277				
FGRAMPH1_01T04279	SPAC2E1P3.04			ortholog_many2many
FGRAMPH1_01T04279	SPBC1289.16c			ortholog_many2many
FGRAMPH1_01T04281				
FGRAMPH1_01T04283				
FGRAMPH1_01T04285				
FGRAMPH1_01T04287				
FGRAMPH1_01T04289				
FGRAMPH1_01T04291				
FGRAMPH1_01T04293				
FGRAMPH1_01T04295				
FGRAMPH1_01T04297				
FGRAMPH1_01T04299				
FGRAMPH1_01T04301				
FGRAMPH1_01T04303				
FGRAMPH1_01T04305				
FGRAMPH1_01T04307				
FGRAMPH1_01T04309				
FGRAMPH1_01T04311				
FGRAMPH1_01T04313				
FGRAMPH1_01T04315				
FGRAMPH1_01T04317				
FGRAMPH1_01T04319				
FGRAMPH1_01T04321				
FGRAMPH1_01T04323				
FGRAMPH1_01T04325				
FGRAMPH1_01T04327				
FGRAMPH1_01T04329				
FGRAMPH1_01T04331				
FGRAMPH1_01T04333				
FGRAMPH1_01T04335				
FGRAMPH1_01T04337				
FGRAMPH1_01T04339				
FGRAMPH1_01T04341				
FGRAMPH1_01T04343		YLL051C	ortholog_many2many	
FGRAMPH1_01T04343		YNR060W	ortholog_many2many	
FGRAMPH1_01T04343		YLR214W	ortholog_many2many	
FGRAMPH1_01T04343		YKL220C	ortholog_many2many	
FGRAMPH1_01T04343		YOR381W	ortholog_many2many	
FGRAMPH1_01T04345				
FGRAMPH1_01T04347				
FGRAMPH1_01T04349				
